st_name,user_name,user_id,local_guide,rating_stars,time_num,time_unit,comment,create_date,update_date
紅心地瓜球 逢甲店/逢甲美食/逢甲地瓜球推薦/西屯美食/下午茶點心/宵夜,黃竑彥,https://www.google.com/maps/contrib/105157256031604723810/reviews?hl=zh-TW,在地嚮導 · 1 則評論,5 顆星,1,天,蠻常吃的，口味很讚，很值得推薦👍,2025-05-06,2025-05-06
紅心地瓜球 逢甲店/逢甲美食/逢甲地瓜球推薦/西屯美食/下午茶點心/宵夜,黃竑彥,https://www.google.com/maps/contrib/113306509843426473630/reviews?hl=zh-TW,5 則評論,5 顆星,1,天,好吃,2025-05-06,2025-05-06
逢甲品冰瀑彎豆冰（不定期公休請看臉書）,Anita Chen,https://www.google.com/maps/contrib/103674058590364947250/reviews?hl=zh-TW,在地嚮導 · 23 則評論 · 53 張相片,5 顆星,1,天,天氣熱，沒有買招牌彎豆冰，只買了紅茶冰沙，很喜歡，便宜又好喝。,2025-05-06,2025-05-06
源水Original fruit-逢甲旗艦店/復刻重乳奶茶專賣店,曾沅朕,https://www.google.com/maps/contrib/106209395109349275166/reviews?hl=zh-TW,"在地嚮導 · 1,568 則評論 · 17,644 張相片",3 顆星,3,小時,"強心針鴛鴦奶
環境：普
餐點：普
價位：高
備註：L.街",2025-05-06,2025-05-06
大大冰品（逢甲店）【逢甲夜市冰店推薦】特色冰品｜人氣雪花冰｜好吃冰品｜推薦綿綿冰,吳怡萱,https://www.google.com/maps/contrib/107275664068270866394/reviews?hl=zh-TW,在地嚮導 · 26 則評論 · 31 張相片,5 顆星,1,天,老闆人很好👍🏻👍🏻珍珠挫冰好吃！！,2025-05-06,2025-05-06
龜記茗品-逢甲福星店,Claire,https://www.google.com/maps/contrib/114560535447993207864/reviews?hl=zh-TW,在地嚮導 · 35 則評論,5 顆星,3,小時,"沒去現場購買過 都是叫電話外送
每次接電話的店員態度都很好，很有禮貌
我家訊號有點不好，有時候斷斷續續店員口氣也不會不耐煩，都很有耐心 謝謝你們😃",2025-05-06,2025-05-06
短腿丫鹿餅乾 逢甲店,Shawn Hsu,https://www.google.com/maps/contrib/111887864086529049908/reviews?hl=zh-TW,5 則評論 · 2 張相片,5 顆星,17,小時,好吃好香服務一級棒,2025-05-06,2025-05-06
短腿丫鹿餅乾 逢甲店,Yuanchin Wu,https://www.google.com/maps/contrib/111658197782440234645/reviews?hl=zh-TW,在地嚮導 · 15 則評論 · 12 張相片,5 顆星,20,小時,非常好吃,2025-05-06,2025-05-06
黃金右腿,Q QQ,https://www.google.com/maps/contrib/104836102557685954405/reviews?hl=zh-TW,在地嚮導 · 78 則評論 · 15 張相片,5 顆星,10,小時,讚,2025-05-06,2025-05-06
逢甲丹丹香蔥油餅,Xian Liang,https://www.google.com/maps/contrib/103643230616212667656/reviews?hl=zh-TW,11 則評論,5 顆星,1,天,,2025-05-06,2025-05-06
Cia Cia fu甘梅薯條 逢甲總店,Anita Chen,https://www.google.com/maps/contrib/103674058590364947250/reviews?hl=zh-TW,在地嚮導 · 23 則評論 · 53 張相片,5 顆星,1,天,是好吃的地瓜薯條，但如果要等很久不會特別排,2025-05-06,2025-05-06
金牌巨無霸臭豆腐 分店,Anita Chen,https://www.google.com/maps/contrib/103674058590364947250/reviews?hl=zh-TW,在地嚮導 · 23 則評論 · 53 張相片,5 顆星,1,天,之前在一中街買過，覺得很喜歡，逢甲也有就必須吃啊！一樣很好吃，份量也很多。照片中的空位是已經吃掉了，不然是滿滿一盒,2025-05-06,2025-05-06
一家之薯,李宛儒,https://www.google.com/maps/contrib/112166019983259389955/reviews?hl=zh-TW,4 則評論,5 顆星,19,小時,,2025-05-06,2025-05-06
派克脆皮雞排 台中逢甲店（大量訂單早上10點可先來電預定）,陳畇翰,https://www.google.com/maps/contrib/108772631852305741706/reviews?hl=zh-TW,1 則評論 · 1 張相片,5 顆星,16,小時,"薯條很脆
起司條配起司粉味道很濃熱的吃更好吃",2025-05-06,2025-05-06
派克脆皮雞排 台中逢甲店（大量訂單早上10點可先來電預定）,cindy wang,https://www.google.com/maps/contrib/110118133377119367981/reviews?hl=zh-TW,在地嚮導 · 27 則評論 · 3 張相片,1 顆星,1,天,"開心來台中玩 順便跑來吃這間
結果等了好久
沒想到米腸竟然酸掉了！但無奈已經開車走了 我很難過的只好丟掉",2025-05-06,2025-05-06
二山水泉臭豆腐 逢甲店,Eugene Seah,https://www.google.com/maps/contrib/106542292641277528059/reviews?hl=zh-TW,5 則評論 · 3 張相片,5 顆星,1,天,這是我們第二次來這裡！真的很好,2025-05-06,2025-05-06
初堂古巴三明治,莊彥勛,https://www.google.com/maps/contrib/116889306641600993929/reviews?hl=zh-TW,在地嚮導 · 17 則評論 · 3 張相片,1 顆星,1,天,"乾受害者加1
雞蛋仔真的乾到靠北
然後還有只有半邊的
沒看評論就買後悔了",2025-05-06,2025-05-06
那個鍋 - 逢甲総本鋪,洪佳怡,https://www.google.com/maps/contrib/104829736318198129094/reviews?hl=zh-TW,在地嚮導 · 11 則評論 · 2 張相片,5 顆星,19,小時,今天去吃的話會給什麼補償呢,2025-05-06,2025-05-06
就要醬滷 逢甲文華店,Chelsea Chen,https://www.google.com/maps/contrib/110970083746906590261/reviews?hl=zh-TW,在地嚮導 · 13 則評論 · 8 張相片,5 顆星,11,小時,是我喜歡的湯滷味 好吃,2025-05-06,2025-05-06
就要醬滷 逢甲文華店,劉宛芸,https://www.google.com/maps/contrib/103893995999484061568/reviews?hl=zh-TW,5 則評論 · 1 張相片,5 顆星,12,小時,逢甲最頂滷味👍🏻 …,2025-05-06,2025-05-06
就要醬滷 逢甲文華店,劉妍坪,https://www.google.com/maps/contrib/113116123903825974586/reviews?hl=zh-TW,4 則評論 · 3 張相片,5 顆星,12,小時,鴨血超級好吃 每次去買都會點,2025-05-06,2025-05-06
就要醬滷 逢甲文華店,廖思婷,https://www.google.com/maps/contrib/115812921872965549851/reviews?hl=zh-TW,在地嚮導 · 17 則評論 · 5 張相片,5 顆星,16,小時,好吃😋,2025-05-06,2025-05-06
逢甲月亮屋蝦餅,YiLing Tey,https://www.google.com/maps/contrib/105975525972087888121/reviews?hl=zh-TW,1 則評論 · 1 張相片,5 顆星,1,天,來逢甲一定要嚐嚐,2025-05-06,2025-05-06
台中甜不辣 逢甲臭豆腐,Jiawei hsieh,https://www.google.com/maps/contrib/107298524259991738289/reviews?hl=zh-TW,9 則評論 · 12 張相片,4 顆星,13,小時,泡菜給很多很好吃！但建議外帶的話醬可以另外裝，到家豆腐全部都軟掉了😭 …,2025-05-06,2025-05-06
Creperie美樂蒂可麗餅（休假日請洽fb或 ig ),賴克昌,https://www.google.com/maps/contrib/108253577086888165306/reviews?hl=zh-TW,7 則評論 · 6 張相片,5 顆星,1,天,,2025-05-06,2025-05-06
尚好台南口味鹹酥雞-逢甲店,Echo Yvonne,https://www.google.com/maps/contrib/109654503505903799545/reviews?hl=zh-TW,"在地嚮導 · 1,084 則評論 · 10,124 張相片",4 顆星,23,小時,"對我而言調味有一點小重
需要搭配飲品才能吃完
不過整體吃起來還ok
偶爾想到可以回購一下

服務人員親切😊❤️

提供line pay💴",2025-05-06,2025-05-06
九湯屋日本拉麵 逢甲店,劉宛芸,https://www.google.com/maps/contrib/103893995999484061568/reviews?hl=zh-TW,5 則評論 · 1 張相片,5 顆星,12,小時,喜歡九湯屋的湯頭🥰 …,2025-05-06,2025-05-06
九湯屋日本拉麵 逢甲店,劉妍坪,https://www.google.com/maps/contrib/113116123903825974586/reviews?hl=zh-TW,4 則評論 · 3 張相片,5 顆星,12,小時,好吃的台式拉麵 喜歡喜歡,2025-05-06,2025-05-06
九湯屋日本拉麵 逢甲店,Penny,https://www.google.com/maps/contrib/109392571981977990193/reviews?hl=zh-TW,6 則評論,5 顆星,15,小時,老闆人超好！有時候還會送飲料🥹,2025-05-06,2025-05-06
莫果韓式飯捲,金咖啡,https://www.google.com/maps/contrib/115440302037435757452/reviews?hl=zh-TW,在地嚮導 · 467 則評論 · 169 張相片,1 顆星,14,小時,"我真的不是很喜歡這個口味
招牌炸雞：比較偏台式的，幾乎不辣
辣豬肉飯捲：一點辣，配料真的一言難盡，味道確實比較重一點，很鬆散，只能放大湯匙上面或是一口塞
一個人能吃飽$279",2025-05-06,2025-05-06
京川鍋物 台中逢甲店,古芸庭,https://www.google.com/maps/contrib/107552314076754943378/reviews?hl=zh-TW,5 則評論 · 1 張相片,5 顆星,1,小時,好吃愛吃,2025-05-06,2025-05-06
京川鍋物 台中逢甲店,lee Lee,https://www.google.com/maps/contrib/118344935890434106647/reviews?hl=zh-TW,7 則評論 · 1 張相片,5 顆星,1,小時,好吃！自助吧很強因為有很多餅乾，冰還有兩種👍🏼 …,2025-05-06,2025-05-06
京川鍋物 台中逢甲店,林永卉,https://www.google.com/maps/contrib/115537375014067546916/reviews?hl=zh-TW,9 則評論 · 4 張相片,5 顆星,22,小時,環境舒適,2025-05-06,2025-05-06
京川鍋物 台中逢甲店,潘正偉,https://www.google.com/maps/contrib/107225206125832134809/reviews?hl=zh-TW,在地嚮導 · 3 則評論 · 61 張相片,5 顆星,1,天,,2025-05-06,2025-05-06
京川鍋物 台中逢甲店,周暘滕,https://www.google.com/maps/contrib/105781750827964944482/reviews?hl=zh-TW,7 則評論 · 2 張相片,5 顆星,1,天,,2025-05-06,2025-05-06
京川鍋物 台中逢甲店,Wong Janet,https://www.google.com/maps/contrib/108843228269561207181/reviews?hl=zh-TW,7 則評論 · 7 張相片,5 顆星,1,天,cp值極高,2025-05-06,2025-05-06
京川鍋物 台中逢甲店,楚珩霈,https://www.google.com/maps/contrib/105660971629792667391/reviews?hl=zh-TW,在地嚮導 · 328 則評論 · 439 張相片,5 顆星,1,天,選擇多樣，還有許多小菜、麵、餅乾、冰淇淋、肉燥可以吃，兩百初就能吃得很滿足！,2025-05-06,2025-05-06
豪品鐵板燒（逢甲店）,西娜Chen,https://www.google.com/maps/contrib/112593611204282285789/reviews?hl=zh-TW,"在地嚮導 · 235 則評論 · 1,284 張相片",4 顆星,1,小時,不錯吃，不過這次前來沒有嚐到傳說中的紫米，挺可惜的,2025-05-06,2025-05-06
豪品鐵板燒（逢甲店）,小豪,https://www.google.com/maps/contrib/103102466229218273618/reviews?hl=zh-TW,在地嚮導 · 132 則評論 · 30 張相片,1 顆星,14,小時,"第一次來，菜的份量很多，但是！！！
菜非常鹹！！！ 連我這種重口味的男生都覺得鹹了何況是一般人…….
希望店家看到能改善這情形！！！",2025-05-06,2025-05-06
豪品鐵板燒（逢甲店）,吳憂無慮,https://www.google.com/maps/contrib/101317905974776984656/reviews?hl=zh-TW,"在地嚮導 · 284 則評論 · 2,300 張相片",5 顆星,15,小時,,2025-05-06,2025-05-06
豪品鐵板燒（逢甲店）,Wayne Hsin,https://www.google.com/maps/contrib/114179234947370974140/reviews?hl=zh-TW,在地嚮導 · 23 則評論 · 44 張相片,5 顆星,1,天,Cp值高，菜炒的好，肉讚份量多，推推,2025-05-06,2025-05-06
豪品鐵板燒（逢甲店）,2 K,https://www.google.com/maps/contrib/118435332049531466178/reviews?hl=zh-TW,12 則評論,1 顆星,1,天,,2025-05-06,2025-05-06
沐青全日餐廳 Mu Ching Restaurant,曾沅朕,https://www.google.com/maps/contrib/106209395109349275166/reviews?hl=zh-TW,"在地嚮導 · 1,568 則評論 · 17,644 張相片",3 顆星,4,小時,"龍蝦義大利麵.炭烤牛小排.炭烤法國羊小排.照燒雞腿奶青義大利麵.經典波隆那茄汁義大利麵
環境：普
餐點：普
價位：普
備註：L.街.信.冷.便.電",2025-05-06,2025-05-06
沐青全日餐廳 Mu Ching Restaurant,O w O,https://www.google.com/maps/contrib/113580567246340599283/reviews?hl=zh-TW,在地嚮導 · 95 則評論 · 51 張相片,2 顆星,10,小時,,2025-05-06,2025-05-06
沐青全日餐廳 Mu Ching Restaurant,張邁客,https://www.google.com/maps/contrib/106640751677121254426/reviews?hl=zh-TW,在地嚮導 · 27 則評論 · 191 張相片,4 顆星,1,天,,2025-05-06,2025-05-06
其森牛肉湯-逢甲店,陳欣妤,https://www.google.com/maps/contrib/115805116883599951205/reviews?hl=zh-TW,5 則評論,5 顆星,11,小時,牛肉湯好好喝喔,2025-05-06,2025-05-06
其森牛肉湯-逢甲店,Chelsea Chen,https://www.google.com/maps/contrib/110970083746906590261/reviews?hl=zh-TW,在地嚮導 · 13 則評論 · 8 張相片,5 顆星,11,小時,值得來吃看看我覺得好吃😋 …,2025-05-06,2025-05-06
其森牛肉湯-逢甲店,曹瑜真,https://www.google.com/maps/contrib/106935453564412084447/reviews?hl=zh-TW,11 則評論 · 5 張相片,5 顆星,12,小時,好好吃的小店,2025-05-06,2025-05-06
其森牛肉湯-逢甲店,劉宛芸,https://www.google.com/maps/contrib/103893995999484061568/reviews?hl=zh-TW,5 則評論 · 1 張相片,5 顆星,12,小時,牛肉湯好好喝😍 …,2025-05-06,2025-05-06
其森牛肉湯-逢甲店,劉妍坪,https://www.google.com/maps/contrib/113116123903825974586/reviews?hl=zh-TW,4 則評論 · 3 張相片,5 顆星,13,小時,平價好吃的小店 好吃好吃,2025-05-06,2025-05-06
Noona努娜炸雞（逢甲總店）逢甲美食｜韓式炸雞｜小吃推薦｜內用開放｜餐廳首選,蔡翔安,https://www.google.com/maps/contrib/109637166232750512612/reviews?hl=zh-TW,在地嚮導 · 18 則評論 · 2 張相片,5 顆星,1,天,環境餐點好,2025-05-06,2025-05-06
Noona努娜炸雞（逢甲總店）逢甲美食｜韓式炸雞｜小吃推薦｜內用開放｜餐廳首選,Jocelyn L,https://www.google.com/maps/contrib/103068500244971455457/reviews?hl=zh-TW,16 則評論 · 3 張相片,5 顆星,1,天,"打卡送薯條~~
餐點很好吃~",2025-05-06,2025-05-06
久違石頭火鍋逢甲店（收客至20:30）,Leg,https://www.google.com/maps/contrib/115646726543998639150/reviews?hl=zh-TW,2 則評論 · 3 張相片,2 顆星,1,天,服務人員不會笑 臉都挺臭，可能週日用餐人多累了？兩人用餐點苦瓜雞和壽喜鍋，苦瓜雞湯完全沒有苦瓜味，雞肉吃了一塊發現味道怪怪的也就沒吃，自助吧大部分蔬菜還算新鮮，就是瓜類的冰箱味很重，本身味道挺敏感，對這樣的價位難免失望，另一鍋壽喜鍋也完全沒有壽喜鍋該有的風味，味道非常淡，男友還直接去取調味料來加，加湯壺要自己加，但並未告知特殊湯頭應該加哪一種口味，想詢問服務員，現場找不到任何一位服務員，站在廚房往裡面看，跟服務員對眼到了，卻繼續聊天沒有理會，兩人用餐下來花了快1000元，看帳單沒有收服務費卻收了清潔費？？？？？？當作有來過但不會再訪。至於肉的部分，不予置評，培根牛和羊肉真的很腥，食不下嚥。,2025-05-06,2025-05-06
新聯成西點麵包,W Mr,https://www.google.com/maps/contrib/113329603010418179246/reviews?hl=zh-TW,在地嚮導 · 26 則評論 · 8 張相片,5 顆星,1,天,根本是逢甲的寶藏麵包店，cp值超高,2025-05-06,2025-05-06
新聯成西點麵包,TaeMin95line,https://www.google.com/maps/contrib/113046845122266081731/reviews?hl=zh-TW,7 則評論,5 顆星,1,天,檸檬蛋糕超級無敵好吃，根本打趴台北知名麵包店,2025-05-06,2025-05-06
馥漫麵包花園FM STATION(逢甲店),Min Min,https://www.google.com/maps/contrib/114238233589047603339/reviews?hl=zh-TW,在地嚮導 · 20 則評論 · 3 張相片,2 顆星,3,小時,克林姆怪怪的,2025-05-06,2025-05-06
大滷桶魯味-逢甲店,正,https://www.google.com/maps/contrib/102574133177842811189/reviews?hl=zh-TW,在地嚮導 · 35 則評論 · 68 張相片,5 顆星,1,天,內用有粥跟飲料，佛心來著,2025-05-06,2025-05-06
花茶大師 MASTER OF TEA 台中逢甲店,Jing Yeh,https://www.google.com/maps/contrib/105173338801277241240/reviews?hl=zh-TW,"在地嚮導 · 1,777 則評論 · 9,662 張相片",4 顆星,4,小時,"整體評分：4⭐➕
賣花茶的飲料店，每一份茶飲都是現沖現泡的。
伯爵鮮奶茶的伯爵香氣蠻濃郁的，喝起來口感也蠻滑順的。
是來到逢甲夜市每次都會買的飲料店。
It is a flower tea shop with all items made to order.
The flavor of earl grey milk tea is fragrant, and the texture is smooth.
It is a must-visit shop when we come to 逢甲 night market.",2025-05-06,2025-05-06
顏太煮奶茶-台中逢甲店,劉庭瑋,https://www.google.com/maps/contrib/108111200685270659374/reviews?hl=zh-TW,在地嚮導 · 15 則評論 · 24 張相片,5 顆星,20,小時,,2025-05-06,2025-05-06
顏太煮奶茶-台中逢甲店,謝芸,https://www.google.com/maps/contrib/117173044767849562138/reviews?hl=zh-TW,15 則評論 · 6 張相片,2 顆星,1,天,店員態度需要加強，沒有說一定非常親切的對待，但至少說話口氣不用這麼差吧☹️,2025-05-06,2025-05-06
王者香逢甲店。蘭花繡茶,周MuMu,https://www.google.com/maps/contrib/110221124006089416956/reviews?hl=zh-TW,在地嚮導 · 166 則評論 · 71 張相片,5 顆星,1,天,王后獨寵 好喝,2025-05-06,2025-05-06
拎茶Lin Cha 逢甲店,Chris Huang,https://www.google.com/maps/contrib/112164493029487816533/reviews?hl=zh-TW,6 則評論 · 23 張相片,5 顆星,1,天,店員非常親切解說細節，能力範圍內能夠客製化為客人調整冰塊與甜度，服務很好👍 …,2025-05-06,2025-05-06
耍廢茶-逢甲旗艦店 台中必喝飲料店 西屯外送 應援,Penny,https://www.google.com/maps/contrib/109392571981977990193/reviews?hl=zh-TW,6 則評論,5 顆星,15,小時,飲料很好喝！店員服務態度超棒！,2025-05-06,2025-05-06
豐車號-逢甲店 Purple Lab,葉小妹,https://www.google.com/maps/contrib/103936978936300850098/reviews?hl=zh-TW,5 則評論,5 顆星,1,天,,2025-05-06,2025-05-06
豐車號-逢甲店 Purple Lab,洪群惠,https://www.google.com/maps/contrib/104532281099135150025/reviews?hl=zh-TW,,5 顆星,1,天,飲料很好喝，芋角Q彈，第一口就讓人驚艷,2025-05-06,2025-05-06
豐車號-逢甲店 Purple Lab,陳孟賢,https://www.google.com/maps/contrib/106936822288974539912/reviews?hl=zh-TW,4 則評論,5 顆星,1,天,很多特別的飲料，又好喝值得推薦!,2025-05-06,2025-05-06
豐車號-逢甲店 Purple Lab,顏妙津,https://www.google.com/maps/contrib/101002447928886134756/reviews?hl=zh-TW,1 則評論,5 顆星,1,天,超推！順口好喝，最愛栀子鮮奶茶,2025-05-06,2025-05-06
豐車號-逢甲店 Purple Lab,李尉禎,https://www.google.com/maps/contrib/112461451742050847986/reviews?hl=zh-TW,在地嚮導 · 9 則評論 · 42 張相片,5 顆星,1,天,特別的飲品店，超級好喝,2025-05-06,2025-05-06
豐車號-逢甲店 Purple Lab,游佳穎,https://www.google.com/maps/contrib/104093670712619628220/reviews?hl=zh-TW,5 則評論 · 1 張相片,5 顆星,1,天,完全不輸給網紅店，一吃就愛上。,2025-05-06,2025-05-06
豐車號-逢甲店 Purple Lab,商魚兒,https://www.google.com/maps/contrib/112616121151245387611/reviews?hl=zh-TW,6 則評論 · 2 張相片,5 顆星,1,天,完全不輸別家店  太棒了,2025-05-06,2025-05-06
豐車號-逢甲店 Purple Lab,明達吳,https://www.google.com/maps/contrib/103976060362081337646/reviews?hl=zh-TW,2 則評論,5 顆星,1,天,,2025-05-06,2025-05-06
豐車號-逢甲店 Purple Lab,彩虹,https://www.google.com/maps/contrib/104407417105508240251/reviews?hl=zh-TW,在地嚮導 · 40 則評論 · 47 張相片,5 顆星,1,天,還會再二訪的好喝飲料🥤,2025-05-06,2025-05-06
豐車號-逢甲店 Purple Lab,林艷雄,https://www.google.com/maps/contrib/112309271219919113757/reviews?hl=zh-TW,1 則評論 · 3 張相片,5 顆星,1,天,奶茶很好喝是很特別的飲料店很好喝,2025-05-06,2025-05-06
豐車號-逢甲店 Purple Lab,黃瑩瑩,https://www.google.com/maps/contrib/115112807065694372962/reviews?hl=zh-TW,1 張相片,5 顆星,1,天,服務很親切，手搖飲料真的好喝,2025-05-06,2025-05-06
豐車號-逢甲店 Purple Lab,Boh Lin,https://www.google.com/maps/contrib/105738922037723683333/reviews?hl=zh-TW,,5 顆星,1,天,帶孫子來喝飲料他們都很喜歡,2025-05-06,2025-05-06
豐車號-逢甲店 Purple Lab,靈芝,https://www.google.com/maps/contrib/110140326376769168034/reviews?hl=zh-TW,2 則評論 · 1 張相片,5 顆星,1,天,椰子水很解渴超好笑又冰涼,2025-05-06,2025-05-06
豐車號-逢甲店 Purple Lab,林閔,https://www.google.com/maps/contrib/103841526567060809568/reviews?hl=zh-TW,1 則評論,5 顆星,1,天,讓人夏天想一杯接著一杯的飲料,2025-05-06,2025-05-06
豐車號-逢甲店 Purple Lab,吳香,https://www.google.com/maps/contrib/112151237768157517416/reviews?hl=zh-TW,1 則評論 · 1 張相片,5 顆星,1,天,讓人喝了會一直好想喝的飲料,2025-05-06,2025-05-06
豐車號-逢甲店 Purple Lab,歪歪,https://www.google.com/maps/contrib/111137070474663273621/reviews?hl=zh-TW,1 則評論,5 顆星,1,天,紫薯粉角很好吃😋不會太甜 …,2025-05-06,2025-05-06
豐車號-逢甲店 Purple Lab,靖雅孫,https://www.google.com/maps/contrib/105170269867304117226/reviews?hl=zh-TW,4 則評論 · 1 張相片,5 顆星,1,天,不錯不錯真好喝 推薦夏天可以來一杯,2025-05-06,2025-05-06
豐車號-逢甲店 Purple Lab,林育帆,https://www.google.com/maps/contrib/110042456886048466666/reviews?hl=zh-TW,3 則評論 · 1 張相片,5 顆星,1,天,一喝就愛上直接被圈粉,2025-05-06,2025-05-06
白浪春禾（逢甲店）,Chen Angus,https://www.google.com/maps/contrib/110320378109386884509/reviews?hl=zh-TW,10 則評論 · 3 張相片,5 顆星,1,天,不加糖也好喝真的很純,2025-05-06,2025-05-06
白浪春禾（逢甲店）,Q oo宏,https://www.google.com/maps/contrib/100162292297643345494/reviews?hl=zh-TW,在地嚮導 · 20 則評論 · 4 張相片,5 顆星,1,天,朋友喝一口馬上說要買,2025-05-06,2025-05-06
白浪春禾（逢甲店）,shi you,https://www.google.com/maps/contrib/114131383563622449038/reviews?hl=zh-TW,,5 顆星,1,天,很順口完全不會澀很讚,2025-05-06,2025-05-06
白浪春禾（逢甲店）,葉小妹,https://www.google.com/maps/contrib/103936978936300850098/reviews?hl=zh-TW,5 則評論,5 顆星,1,天,,2025-05-06,2025-05-06
白浪春禾（逢甲店）,洪群惠,https://www.google.com/maps/contrib/104532281099135150025/reviews?hl=zh-TW,,5 顆星,1,天,飲品好喝，店員也很親切，讚！,2025-05-06,2025-05-06
白浪春禾（逢甲店）,陳孟賢,https://www.google.com/maps/contrib/106936822288974539912/reviews?hl=zh-TW,4 則評論,5 顆星,1,天,飲料很好喝，環境舒服值得推薦,2025-05-06,2025-05-06
白浪春禾（逢甲店）,李尉禎,https://www.google.com/maps/contrib/112461451742050847986/reviews?hl=zh-TW,在地嚮導 · 9 則評論 · 42 張相片,5 顆星,1,天,飲品特別，環境舒適,2025-05-06,2025-05-06
白浪春禾（逢甲店）,游佳穎,https://www.google.com/maps/contrib/104093670712619628220/reviews?hl=zh-TW,5 則評論 · 1 張相片,5 顆星,1,天,一喝就愛上，直接被圈粉了。,2025-05-06,2025-05-06
白浪春禾（逢甲店）,商魚兒,https://www.google.com/maps/contrib/112616121151245387611/reviews?hl=zh-TW,6 則評論 · 2 張相片,5 顆星,1,天,只能說真的超棒,2025-05-06,2025-05-06
白浪春禾（逢甲店）,Huiya Wu,https://www.google.com/maps/contrib/114958256213910135758/reviews?hl=zh-TW,2 則評論 · 1 張相片,5 顆星,1,天,刮油水超特別，值得推薦,2025-05-06,2025-05-06
白浪春禾（逢甲店）,彩虹,https://www.google.com/maps/contrib/104407417105508240251/reviews?hl=zh-TW,在地嚮導 · 40 則評論 · 47 張相片,5 顆星,1,天,很順口！滿適合這天氣的！不夠喝！,2025-05-06,2025-05-06
白浪春禾（逢甲店）,明達吳,https://www.google.com/maps/contrib/103976060362081337646/reviews?hl=zh-TW,2 則評論,5 顆星,1,天,,2025-05-06,2025-05-06
白浪春禾（逢甲店）,林艷雄,https://www.google.com/maps/contrib/112309271219919113757/reviews?hl=zh-TW,1 則評論 · 3 張相片,5 顆星,1,天,逢甲新開的飲料店 飲料的品質很穩定,2025-05-06,2025-05-06
白浪春禾（逢甲店）,黃瑩瑩,https://www.google.com/maps/contrib/115112807065694372962/reviews?hl=zh-TW,1 張相片,5 顆星,1,天,服務很親切，手搖飲料真的好喝,2025-05-06,2025-05-06
白浪春禾（逢甲店）,Boh Lin,https://www.google.com/maps/contrib/105738922037723683333/reviews?hl=zh-TW,,5 顆星,1,天,孫子說下次還想喝刮油水感覺很酷,2025-05-06,2025-05-06
白浪春禾（逢甲店）,靈芝,https://www.google.com/maps/contrib/110140326376769168034/reviews?hl=zh-TW,2 則評論 · 1 張相片,5 顆星,1,天,下次想試試看美顏水推推,2025-05-06,2025-05-06
白浪春禾（逢甲店）,林閔,https://www.google.com/maps/contrib/103841526567060809568/reviews?hl=zh-TW,1 則評論,5 顆星,1,天,還以為刮油水是什麼 竟然那麼好喝,2025-05-06,2025-05-06
白浪春禾（逢甲店）,吳香,https://www.google.com/maps/contrib/112151237768157517416/reviews?hl=zh-TW,1 則評論 · 1 張相片,5 顆星,1,天,飲料都很清爽推薦大家來一杯,2025-05-06,2025-05-06
白浪春禾（逢甲店）,歪歪,https://www.google.com/maps/contrib/111137070474663273621/reviews?hl=zh-TW,1 則評論,5 顆星,1,天,刮油水超級特別 很清爽 好喝,2025-05-06,2025-05-06
初木山 逢甲店－雞排推薦|人氣炸物|逢甲必吃美食|在地推薦,葉宸碩,https://www.google.com/maps/contrib/110084831449127627272/reviews?hl=zh-TW,30 則評論 · 20 張相片,5 顆星,14,小時,食物好吃服務周到，口味有四種可以選擇，會想要再回購吃不同品相跟口味！,2025-05-06,2025-05-06
初木山 逢甲店－雞排推薦|人氣炸物|逢甲必吃美食|在地推薦,陳昀昇,https://www.google.com/maps/contrib/102853552788461393251/reviews?hl=zh-TW,在地嚮導 · 22 則評論 · 3 張相片,5 顆星,17,小時,吃過最好吃的雞排 希望可以抽到五隻,2025-05-06,2025-05-06
初木山 逢甲店－雞排推薦|人氣炸物|逢甲必吃美食|在地推薦,陳小雨,https://www.google.com/maps/contrib/109443755651007131932/reviews?hl=zh-TW,在地嚮導 · 18 則評論 · 41 張相片,5 顆星,21,小時,超級好吃的雞排,2025-05-06,2025-05-06
初木山 逢甲店－雞排推薦|人氣炸物|逢甲必吃美食|在地推薦,李晨瑀,https://www.google.com/maps/contrib/103162040584905752050/reviews?hl=zh-TW,8 則評論 · 4 張相片,5 顆星,1,天,逢甲是新開的來試試看味道 好吃的話下次會再來！,2025-05-06,2025-05-06
初木山 逢甲店－雞排推薦|人氣炸物|逢甲必吃美食|在地推薦,小羿,https://www.google.com/maps/contrib/117955576918965165141/reviews?hl=zh-TW,在地嚮導 · 16 則評論 · 8 張相片,5 顆星,1,天,我覺得超好吃！一定要來買哦！財源廣進,2025-05-06,2025-05-06
初木山 逢甲店－雞排推薦|人氣炸物|逢甲必吃美食|在地推薦,林信言,https://www.google.com/maps/contrib/102436056962284257403/reviews?hl=zh-TW,在地嚮導 · 48 則評論 · 9 張相片,5 顆星,1,天,真香 服務人員服務良好 我會中大獎！,2025-05-06,2025-05-06
初木山 逢甲店－雞排推薦|人氣炸物|逢甲必吃美食|在地推薦,阿翰,https://www.google.com/maps/contrib/109121177351929690269/reviews?hl=zh-TW,在地嚮導 · 44 則評論 · 24 張相片,5 顆星,1,天,店員親切，評論還可以參加活動抽雞翅,2025-05-06,2025-05-06
